DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-04,124.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-05,124.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-06,125.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-07,126.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-08,125.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-09,125.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-10,126.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-11,127.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2016-12,126.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-01,125.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-02,126.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-03,126.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-04,127.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-05,127.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-06,127.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-07,128.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-08,127.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-09,128.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-10,128.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-11,128.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2017-12,128.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-01,127.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-02,129.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-03,129.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-04,130.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-05,130.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-06,131.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-07,132.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-08,132.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-09,132.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-10,132.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-11,133.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2018-12,133.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-01,132.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-02,133.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-03,133.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-04,134.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-05,134.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-06,134.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-07,135.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-08,134.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-09,134.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-10,134.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-11,135.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2019-12,134.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-01,134.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-02,134.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-03,134.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-04,135.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-05,135.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-06,135.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-07,136.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-08,136.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-09,136.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-10,137.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-11,135.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2020-12,136.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-01,138.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-02,139.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-03,139.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-04,139.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-05,139.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-06,139.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-07,141.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-08,141.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-09,143.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-10,142.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-11,143.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2021-12,145.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-01,142.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-02,144.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-03,145.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-04,147.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-05,148.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-06,149.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-07,151.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-08,151.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-09,154.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-10,154.5,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-11,154.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2022-12,154.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-01,154.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-02,154.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-03,156.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-04,158.0,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-05,158.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-06,159.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-07,160.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-08,158.7,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-09,158.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-10,160.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-11,161.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2023-12,161.4,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-01,161.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-02,161.6,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-03,161.8,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-04,163.2,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-05,162.9,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-06,163.3,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-07,164.1,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,NO,2024-08,162.3,
