DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-02,98.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-03,99.63,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-04,100.36,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-05,100.95,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-06,100.77,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-07,100.27,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-08,99.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-09,100.01,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-10,100.50,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-11,100.35,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2015-12,99.98,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-01,99.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-02,99.35,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-03,100.41,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-04,101.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-05,101.14,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-06,101.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-07,100.31,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-08,99.86,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-09,100.63,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-10,101.16,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-11,101.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2016-12,101.94,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-01,102.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-02,102.49,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-03,103.58,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-04,104.64,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-05,104.42,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-06,104.66,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-07,104.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-08,104.45,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-09,105.28,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-10,105.42,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-11,105.69,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2017-12,105.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-01,105.87,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-02,105.73,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-03,106.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-04,106.92,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-05,107.42,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-06,107.33,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-07,106.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-08,106.37,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-09,107.85,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-10,108.42,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-11,108.22,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2018-12,107.68,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-01,107.60,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-02,107.86,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-03,108.88,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-04,109.85,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-05,110.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-06,109.87,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-07,109.51,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-08,109.03,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-09,110.02,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-10,110.10,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-11,110.10,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2019-12,110.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-01,110.81,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-02,110.84,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-03,110.69,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-04,110.86,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-05,110.34,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-06,110.81,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-07,110.53,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-08,110.32,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-09,110.66,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-10,110.65,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-11,110.49,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2020-12,110.54,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-01,111.05,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-02,111.33,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-03,112.43,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-04,113.57,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-05,114.19,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-06,114.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-07,115.30,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-08,115.79,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-09,117.72,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-10,119.69,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-11,120.76,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2021-12,122.37,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-01,124.68,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-02,126.87,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-03,129.93,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-04,132.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-05,135.30,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-06,138.31,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-07,139.36,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-08,140.18,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-09,144.23,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-10,146.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-11,146.63,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2022-12,146.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-01,147.75,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-02,148.73,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-03,149.70,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-04,150.00,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-05,149.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-06,149.67,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-07,149.35,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-08,149.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LT,2023-09,150.17,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-01,97.69,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-02,99.68,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-03,100.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-04,100.25,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-05,100.80,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-06,101.02,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-07,99.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-08,100.55,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-09,100.27,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-10,100.05,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-11,100.19,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2015-12,99.66,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-01,98.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-02,99.37,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-03,99.49,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-04,99.64,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-05,100.17,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-06,100.60,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-07,99.33,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-08,100.32,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-09,100.59,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-10,100.77,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-11,100.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2016-12,101.24,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-01,100.59,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-02,102.05,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-03,101.98,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-04,102.23,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-05,102.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-06,102.09,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-07,101.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-08,102.58,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-09,102.61,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-10,102.79,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-11,102.80,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2017-12,102.83,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-01,101.90,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-02,103.14,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-03,103.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-04,103.60,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-05,104.22,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-06,104.53,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-07,103.63,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-08,105.06,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-09,105.38,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-10,105.64,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-11,105.47,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2018-12,104.78,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-01,103.58,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-02,105.31,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-03,105.63,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-04,105.92,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-05,106.47,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-06,106.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-07,105.30,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-08,106.54,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-09,106.50,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-10,106.53,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-11,106.56,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2019-12,106.68,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-01,106.21,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-02,107.25,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-03,105.99,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-04,105.10,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-05,104.78,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-06,105.72,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-07,105.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-08,106.34,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-09,106.13,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-10,106.08,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-11,105.86,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2020-12,106.32,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-01,107.33,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-02,106.67,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-03,108.59,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-04,108.56,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-05,109.02,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-06,109.35,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-07,108.92,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-08,110.08,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-09,110.40,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-10,111.75,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-11,112.56,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2021-12,112.11,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-01,112.30,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-02,114.98,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-03,117.22,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-04,118.29,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-05,118.95,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-06,120.65,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-07,119.04,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-08,119.54,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-09,120.15,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-10,121.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-11,120.79,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2022-12,119.09,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-01,118.78,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-02,120.45,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-03,120.67,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-04,121.50,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-05,121.27,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-06,121.81,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-07,121.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-08,123.75,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-09,124.21,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LU,2023-10,124.12,e
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-01,98.94,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-02,99.30,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-03,100.09,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-04,100.65,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-05,101.46,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-06,101.35,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-07,100.27,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-08,99.84,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-09,99.62,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-10,99.64,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-11,99.57,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2015-12,99.29,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-01,98.63,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-02,98.72,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-03,99.47,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-04,99.91,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-05,100.65,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-06,100.71,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-07,100.41,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-08,99.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-09,100.09,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-10,100.71,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-11,100.79,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2016-12,101.38,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-01,101.45,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-02,101.86,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-03,102.74,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-04,103.19,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-05,103.39,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-06,103.82,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-07,103.00,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-08,102.90,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-09,103.07,
ESTAT:PRC_HICP_MIDX(1.0),31/10/23 11:00:00,M,I15,CP00,LV,2017-10,103.44,
