DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1984,605558,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1985,616511,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1986,623270,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1987,630023,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1988,634127,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1989,630236,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1990,607929,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1991,612567,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1992,663542,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1993,707366,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1994,721659,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1995,725945,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1996,823176,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1997,882905,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1998,822327,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,1999,780357,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2000,755767,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2001,740368,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2002,739444,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2003,745676,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2004,745303,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2005,752566,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2006,775387,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2007,800839,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2008,821380,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2009,836272,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2010,859678,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2011,889393,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2012,912041,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2013,929343,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2014,942159,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2015,942403,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2016,938692,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2017,932364,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2018,925550,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y49,T,UK,2019,914226,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1972,939072,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1973,928129,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1974,908497,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1975,884907,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1976,873946,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1977,854803,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1978,801985,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1979,749195,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1980,708842,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1981,682342,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1982,653431,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1983,643016,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1984,675498,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1985,717019,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1986,729612,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1987,722542,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1988,717035,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1989,716035,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1990,729994,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1991,747955,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1992,754326,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1993,768341,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1994,773449,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1995,770581,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1996,781280,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1997,785287,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1998,768141,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,1999,752238,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2000,738707,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2001,726424,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2002,729243,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2003,726435,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2004,714722,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2005,700976,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2006,683888,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2007,672596,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2008,676198,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2009,695168,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2010,713173,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2011,734522,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2012,758633,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2013,782736,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2014,796454,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2015,801682,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2016,818321,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2017,836584,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2018,834111,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y5,T,UK,2019,816630,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1972,761288,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1973,720364,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1974,694043,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1975,682016,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1976,673218,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1977,663298,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1978,646869,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1979,639615,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1980,642229,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1981,641787,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1982,632144,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1983,613543,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1984,599004,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1985,603027,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1986,613924,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1987,620432,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1988,627040,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1989,631461,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1990,627825,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1991,605611,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1992,610088,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1993,661069,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1994,704693,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1995,719407,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1996,724878,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1997,820315,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1998,879374,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,1999,820136,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2000,778476,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2001,753422,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2002,737700,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2003,737227,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2004,742829,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2005,742602,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2006,750461,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2007,773123,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2008,799193,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2009,820158,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2010,834422,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2011,857836,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2012,887780,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2013,910458,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2014,928368,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2015,941748,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2016,942154,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2017,938173,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2018,931852,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y50,T,UK,2019,925326,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1972,795997,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1973,756428,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1974,715837,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1975,688965,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1976,677103,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1977,668767,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1978,658999,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1979,643137,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1980,636334,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1981,638862,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1982,638482,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1983,628892,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1984,610362,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1985,596353,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1986,600479,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1987,610961,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1988,617411,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1989,624267,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1990,629023,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1991,625369,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1992,603924,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1993,608485,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1994,658865,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1995,702278,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1996,717285,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1997,723494,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1998,817250,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,1999,875933,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2000,818268,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2001,776230,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2002,751095,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2003,735075,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2004,734070,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2005,740452,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2006,740326,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2007,748004,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2008,771658,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2009,797832,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2010,817979,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2011,832508,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2012,856188,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2013,885992,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2014,909131,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2015,927681,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2016,941217,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2017,941239,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2018,937313,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y51,T,UK,2019,931184,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1972,686868,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1973,790191,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1974,750949,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1975,710522,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1976,683706,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1977,672022,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1978,663888,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1979,654519,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1980,639261,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1981,632672,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1982,635202,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1983,634944,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1984,625528,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1985,607297,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1986,593547,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1987,597441,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1988,607844,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1989,614531,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1990,621557,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1991,626440,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1992,623006,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1993,602163,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1994,606466,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1995,656291,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1996,699489,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1997,714768,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1998,721858,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,1999,814220,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2000,872847,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2001,815942,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2002,773422,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2003,748282,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2004,731389,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2005,731236,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2006,738263,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2007,737435,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2008,746231,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2009,770300,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2010,795127,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2011,815486,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2012,830597,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2013,854141,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2014,884517,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2015,908058,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2016,926690,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2017,940075,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2018,940124,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y52,T,UK,2019,936213,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1972,550199,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1973,681398,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1974,783945,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1975,744769,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1976,704510,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1977,678089,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1978,666717,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1979,658827,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1980,649870,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1981,635125,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1982,628466,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1983,630780,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1984,630998,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1985,622006,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1986,603836,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1987,589930,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1988,593850,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1989,604539,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1990,611445,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1991,618611,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1992,623661,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1993,620284,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1994,599917,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1995,604160,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1996,653572,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1997,696484,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1998,711928,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,1999,719878,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,2000,811226,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,2001,869075,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,2002,812792,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,2003,770152,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,2004,744509,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,2005,728186,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y53,T,UK,2006,728728,
