DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2003-10,89.36,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2003-11,91.01,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2003-12,92.63,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-01,93.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-02,94.22,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-03,94.16,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-04,94.42,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-05,94.45,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-06,92.78,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-07,93.91,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-08,93.49,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-09,94.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-10,94.52,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-11,95.11,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2004-12,96.31,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-01,96.93,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-02,97.77,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-03,98.25,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-04,99.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-05,99.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-06,98.82,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-07,99.57,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-08,100.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-09,101.43,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-10,102.23,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-11,102.69,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2005-12,103.43,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-01,104.29,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-02,106.96,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-03,107.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-04,107.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-05,108.12,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-06,107.07,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-07,107.32,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-08,107.27,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-09,106.85,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-10,107.57,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-11,108.73,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2006-12,109.72,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-01,111.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-02,111.90,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-03,111.94,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-04,112.61,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-05,112.98,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-06,112.74,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-07,114.66,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-08,117.22,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-09,118.62,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-10,119.02,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-11,121.14,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2007-12,122.41,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-01,124.31,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-02,125.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-03,126.76,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-04,127.68,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-05,128.77,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-06,129.35,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-07,131.21,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-08,131.06,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-09,132.21,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-10,132.34,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-11,131.78,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2008-12,131.22,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-01,131.80,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-02,132.32,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-03,131.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-04,132.58,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-05,132.58,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-06,132.74,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-07,132.54,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-08,132.72,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-09,132.48,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-10,132.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-11,132.94,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2009-12,133.36,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-01,134.15,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-02,134.54,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-03,135.04,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-04,136.60,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-05,136.62,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-06,136.02,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-07,136.73,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-08,136.96,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-09,137.25,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-10,137.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-11,138.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2010-12,139.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-01,139.94,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-02,140.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-03,141.27,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-04,141.14,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-05,141.28,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-06,140.85,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-07,141.36,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-08,141.17,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-09,141.19,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-10,141.66,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-11,141.78,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2011-12,142.15,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-01,142.65,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-02,143.49,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-03,143.69,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-04,144.03,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-05,143.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-06,143.13,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-07,144.77,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-08,145.57,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-09,146.07,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-10,145.97,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-11,145.64,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2012-12,146.07,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-01,146.40,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-02,146.66,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-03,146.02,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-04,145.39,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-05,145.32,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-06,144.91,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-07,144.81,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-08,144.52,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-09,144.16,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-10,144.38,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-11,144.22,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2013-12,144.82,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-01,144.42,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-02,143.56,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-03,143.16,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-04,143.47,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-05,142.74,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-06,142.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-07,143.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-08,143.07,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-09,142.11,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-10,142.22,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-11,141.50,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2014-12,141.99,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-01,141.02,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-02,141.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-03,141.56,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-04,142.22,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-05,142.29,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-06,141.51,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-07,141.77,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-08,141.88,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-09,140.75,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-10,140.54,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-11,140.15,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2015-12,140.72,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-01,140.45,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-02,139.72,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-03,138.86,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-04,138.64,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-05,138.66,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-06,138.84,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-07,140.23,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-08,140.30,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-09,139.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-10,139.11,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-11,138.98,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2016-12,140.02,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-01,140.96,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-02,141.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-03,140.28,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-04,140.93,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-05,140.62,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-06,140.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-07,141.07,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-08,141.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-09,141.02,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-10,141.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-11,141.59,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2017-12,142.53,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-01,142.82,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-02,143.15,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-03,142.89,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-04,143.34,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-05,143.89,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-06,144.59,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-07,146.11,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-08,146.59,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-09,146.08,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-10,146.31,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-11,145.89,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2018-12,145.83,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-01,146.14,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-02,146.56,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-03,146.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-04,147.79,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-05,148.01,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-06,147.97,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-07,149.96,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-08,150.23,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-09,148.46,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-10,148.69,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-11,149.15,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2019-12,150.35,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-01,151.10,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-02,151.12,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-03,150.41,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-04,149.79,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-05,149.43,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-06,149.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-07,150.59,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-08,151.20,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-09,149.35,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-10,149.59,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-11,149.61,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2020-12,150.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-01,150.61,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-02,151.42,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-03,151.65,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-04,152.70,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-05,152.93,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-06,152.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-07,153.97,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-08,155.04,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-09,155.31,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-10,157.33,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-11,159.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2021-12,160.28,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-01,162.21,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-02,164.13,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-03,167.56,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-04,171.14,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-05,173.42,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-06,175.42,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-07,176.87,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-08,178.31,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-09,179.58,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-10,180.68,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-11,181.82,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2022-12,183.24,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-01,185.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-02,186.68,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-03,187.78,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-04,188.81,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-05,188.35,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-06,188.56,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-07,190.73,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-08,191.61,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-09,191.00,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-10,191.37,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-11,191.83,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2023-12,192.38,
ESTAT:PRC_HICP_MIDX(1.0),01/10/24 11:00:00,M,I05,CP00,BG,2024-01,192.57,
